10,상록민박,PENSION,전남 영광군 염산면 두우리 954번지,35.2308603,126.3145615,70509.0
4,바다노을 펜션,PENSION,전남 여수시 돌산읍 평사리 1405-9번지,34.6765159,127.7722386,59376.0
4,하늘보라,PENSION,전남 여수시 돌산읍 평사리 산111-2번지,34.6765159,127.7722386,117515.0
5,엑스포펜션,PENSION,전남 여수시 만흥동  60-5번지,34.7750408,127.7340022,100197.0
5,가사리 꽃님 펜션 & 카페,PENSION,전남 여수시 소라면 현천리 999번지 가사리,34.7580086,127.6049719,86590.0
6,썬타운,PENSION,전남 여수시 덕충동  32-1번지,34.7563708,127.7458819,24740.0
2,순천정원민박,PENSION,전남 순천시 상사면 쌍지리 3-14번지,34.9377927,127.402988,51954.0
2,흑두루미펜션민박,PENSION,전남 순천시 대대동  160-1번지,34.8930458,127.5054656,30925.0
1,돛머리민박,PENSION,전남 강진군 대구면 저두리 393번지,34.5249861,126.7915665,147203.0
12,제일모텔,MOTEL,전남 보성군 벌교읍 홍암로 85,34.8474973,127.351246,103908.0
2,로즈파크모텔,MOTEL,전남 진도군 진도읍 동외리 313-2번지,34.4854742,126.2804391,107619.0
1,지리산 리틀프린스펜션,BNB,전남 구례군 마산면 황전리 521-4,35.2429316,127.4894475,74220.0
2,샾모텔,MOTEL,전남 순천시 조곡동  151-26번지,34.9475369,127.5031255,71746.0
7,골든빌,MOTEL,전남 여수시 학동  78번지 7호,34.7619281,127.6721683,90301.0
11,로얄관광호텔,HOTEL,전남 순천시 장천4길 15-17  (장천동 32-8),34.9488312,127.4900859,72983.0
3,온수동민박,BNB,전남 보성군 보성읍 봉산리 713-2,34.7376832,127.0949407,112567.0
1,다이아모텔,MOTEL,전남 여수시 교동  550번지,34.7396642,127.7332443,65561.0
4,김금순민박,PENSION,전남 영암군 영암읍  개신리 484-48번지,34.7780571,126.7224958,27214.0
8,추월산해피랜드,MOTEL,전남 담양군 담양읍 추월산로  1001,35.4073209,126.9978004,117515.0
4,꿈의궁전,MOTEL,전남 화순군 화순읍 유천리 106-1번지,35.069929,127.0028352,81642.0
12,하얀집,MOTEL,전라남도 해남군 송지면 송호리 1191번지,34.2997516,126.5362653,134833.0
5,곰돌이민박,PENSION,전남 강진군 신전면 벌정리 513,34.498511,126.7437043,48243.0
2,힐링호텔,HAPPYHOTEL,전남 담양군 담양읍 무정로 23,35.3093548,126.9836107,65561.0
4,견우와 직녀,PENSION,전남 담양군 남면 지실길 99,35.1856743,127.0098649,51954.0
12,한옥민박김영곤,PENSION,전남 화순군 춘양면 대신리 318번지,34.9674513,126.9415892,141018.0
7,황토방모텔,MOTEL,전남 여수시 돌산읍 율림리 18-7번지,34.5943641,127.8034088,24740.0
3,골든리버텔,HAPPYHOTEL,전남 담양군 담양읍 무정로 26,35.3088132,126.9836885,89064.0
1,담양다이너스티CC,MOTEL,전남 담양군 담양읍 학동리 산 79번지,35.3096077,127.0157274,95249.0
10,H.S관광호텔,HOTEL,전남 여수시 수정동  215-1번지,34.7475618,127.7500483,116278.0
9,샾모텔,MOTEL,여수시 학동  99-11번지,34.7590088,127.6637613,105145.0
10,상아파크호텔,MOTEL,전남 구례군 산동면 관산리 521번지,35.3187258,127.463377,128648.0
5,리구란도파크,MOTEL,전남 여수시 문수동  1-9번지,34.7579426,127.7105877,24740.0
5,서울장,MOTEL,전남 여수시 봉산동 247-9번지,34.7349425,127.7250533,117515.0
9,글로리호텔,HAPPYHOTEL,전남 순천시 풍덕동  1266-3,34.9442485,127.4955716,127411.0
2,스카이모텔,MOTEL,전남 광양시 중동  1643번지 5호,34.9374391,127.6969485,115041.0
11,씨랜드모텔,MOTEL,전남 신안군 임자면 대기리 2523-19번지,35.1026014,126.0748254,58139.0
8,해송모텔,MOTEL,전남 신안군 임자면 광산리 407-29번지,35.1026959,126.0709313,123700.0
10,도솔참숯가마,BNB,전남 화순군 한천면 동가리 721-1,34.8161909,126.4630016,79168.0
7,한천매일농원,BNB,전남 화순군 한천면 오음리 317,34.8161909,126.4630016,74220.0
11,삼밭동펜션,BNB,전남 화순군 남면 사수리 56,34.9901276,127.1440519,124937.0
2,로즈모텔,MOTEL,전남 화순군 능주면 관영리 240번지1호,34.9884823,126.9628345,38347.0
8,모후산장,MOTEL,전남 화순군 남면 유마리 167번지,35.0168106,127.1751129,103908.0
9,유니크모텔,MOTEL,전라남도 해남군 삼산면 구림리 146-27번지,34.4751519,126.6215095,81642.0
7,올인파크,BNB,전남 해남군 송지면 송호리 1244번지10호,34.3090505,126.5206443,85353.0
11,뉴전원모텔,MOTEL,전라남도 해남군 해남읍 고도리 475번지 4호,34.5658389,126.5962472,145966.0
1,거목장민박,PENSION,전남 해남군 삼산면 구림리 617-18번지,34.508337,126.6067022,58139.0
6,바다향기,MOTEL,전남 해남군 송지면 송호리 1188-2번지,34.8161909,126.4630016,79168.0
10,희망민박,PENSION,전남 고흥군 금산면 어전리 10-8번지,34.4351812,127.1645765,127411.0
8,함평민박,PENSION,함평군 대동면 덕산리 70번지,35.0647883,126.5164091,43295.0
5,운곡 자연 체험 학습장 민박,PENSION,전남 함평군 해보면 상곡리 880번지,35.1583947,126.5898686,128648.0
6,청해펜션,PENSION,전남 고흥군 금산면 어전리 469-2번지,34.4324285,127.1258993,70509.0
6,일출펜션,BNB,전남 완도군 완도읍 군내리  99-3,34.3003609,126.7607596,141018.0
8,백운모텔,MOTEL,전남 고흥군 도양읍 봉암리 2242-11번지,34.5264209,127.1359283,119989.0
1,에이스모텔,MOTEL,전남 영암군 삼호읍 삼포리  741번지 39호,34.7405935,126.4075459,63087.0
3,송학민박,PENSION,전남 영광군 홍농읍 계마리  807-2번지,35.3967754,126.4077107,65561.0
6,힐싸이드모텔,MOTEL,전남 영광군 홍농읍 칠곡리 175-5번지,35.3893874,126.4363666,119989.0
4,두리펜션,PENSION,전남 영광군 염산면 두우리 692번지,35.2308603,126.3145615,38347.0
5,하얀 갯마을펜션,BNB,전남 신안군 비금면 신원리 70번지,34.7620835,125.9198328,42058.0
9,호반민박,PENSION,전남 신안군 비금면 신원리 593-67번지,34.7744404,125.9138472,90301.0
4,미미민박,PENSION,전남 신안군 신의면 상태동리 375-3번지,34.5852984,126.0891608,138544.0
4,똠방민박,PENSION,전남 신안군 신의면 상태동리 425-1번지,34.5912756,126.1065064,75457.0
1,복민민박,PENSION,전남 신안군 비금면 신원리 554번지,34.771724,125.9175108,116278.0
5,오란다펜션,BNB,전남 신안군 비금면 신원리 원평 593-70번지,34.7706575,125.9214021,66798.0
9,한솔농장 민박,PENSION,전남 신안군 비금면 용소리 664번지,34.78547,125.9760027,58139.0
9,빨간집모텔,MOTEL,전남 신안군 비금면 덕산리 118-1번지,34.7606944,125.9262657,71746.0
10,바닷가펜션,PENSION,전남 신안군 비금면 신원리 593-73번지,34.7744404,125.9138472,65561.0
8,프린시스,MOTEL,전남 영암군 삼호읍 산호리 1259-38번지,34.7650771,126.4675126,106382.0
9,조선파크모텔,MOTEL,전남 영암군 삼호읍 산호리 855-2번지,34.7708617,126.4700207,142255.0
7,코리아모텔,MOTEL,전남 함평군 엄다면 송로리 196번지 2호,35.0141106,126.517937,117515.0
7,소피아 모텔,MOTEL,전남 영암군 삼호읍 삼포리 720번지 1호,34.7454291,126.4096394,139781.0
11,나이스모텔,MOTEL,전남 영암군 삼호읍 용앙리  1663-9번지,34.7551866,126.4540472,122463.0
3,블루모텔,MOTEL,전남 신안군 압해면 복룡리 147번지,34.9069968,126.337537,69272.0
4,청수장,MOTEL,전남 영광군 법성면 법성리 1148번지 13호,35.3556525,126.457853,56902.0
12,혜원식당민박,PENSION,전남 신안군 신의면 상태동리 367번지,34.7930181,126.3797562,72983.0
11,백제모텔,MOTEL,전남 영광군 영광읍 학정리 685번지 3호,35.2613883,126.5124049,34636.0
7,무안비치호텔,HAPPYHOTEL,전남 무안군 망운면 피서리 812-1번지,34.9683707,126.3870155,111330.0
12,리틀프린스펜션,PENSION,전남 구례군 마산면 황전리 521-4번지,35.2429316,127.4895141,50717.0
10,청룡각민박,PENSION,전남 강진군 신전면 벌정리 182-1번지,34.498811,126.7475428,87827.0
1,전원장여관,MOTEL,전남 무안군 해제면 신정리 127번지,35.1109264,126.2923007,107619.0
2,서울모텔,MOTEL,전남 무안군 무안읍 성남리 270-4번지,34.9878606,126.4777769,127411.0
3,쇼무인텔,MOTEL,전남 함평군 학교면 사거리 621-22번지,35.0217265,126.5339079,82879.0
3,리즈모텔,MOTEL,전남 함평군 해보면 문장리 827-11번지,35.1780982,126.6126414,141018.0
10,황토방민박,HOSTEL,전남 광양시 옥룡면 추산리 958,35.0511259,127.5997756,129885.0
5,W-모텔,MOTEL,전남 광양시 광양읍 덕례리 1768-8번지,34.9669907,127.5661042,108856.0
8,다도해민박,PENSION,전남 완도군 보길면 중통리 487-3번지,34.1677354,126.5901142,81642.0
7,신천지민박,PENSION,전남 완도군 신지면 신리 815-3번지,34.3274275,126.8049112,118752.0
7,우리민박,PENSION,전남 완도군 약산면 득암리 555-1번지,34.3629574,126.8973918,51954.0
7,1박2일,PENSION,전남 완도군 약산면 해동리 925-5번지,34.3716871,126.93792,35873.0
6,그랜드모텔,MOTEL,전남 완도군 완도읍 군내리 1259-7번지,34.3182033,126.749805,27214.0
5,엘리자베스모텔,MOTEL,전남 여수시 문수동 190-6번지,34.7510155,127.7004664,113804.0
2,흙집세상,BNB,전남 화순군 남면 원리 670,34.9952849,127.0758217,68035.0
5,연기향펜션,PENSION,전남 화순군 동면 복암리 820,35.0513315,127.0794117,84116.0
7,그레텔,PENSION,전남 화순군 화순읍 수만리 714-8번지,35.0870215,127.0047577,72983.0
4,구수골펜션,BNB,전남 화순군 북면 옥리 204,35.161738,127.0927551,132359.0
3,길따라 민박,PENSION,전남 화순군 춘양면 대신리 324-1번지,34.9671707,126.9416142,139781.0
8,헤라무인텔,MOTEL,전남 화순군 도곡면 원화리 605번지,35.0292247,126.9049919,107619.0
3,하우트모텔,MOTEL,전남 화순군 도곡면 원화리 597번지,35.0289192,126.9065835,70509.0
9,프라하무인텔,MOTEL,전남 화순군 도곡면 원화리 598번지,35.028622,126.9064613,102671.0
11,테마모텔,MOTEL,전남 화순군 도곡면 원화리 304-4번지,35.0357323,126.9055752,53191.0
7,크리스탈 모텔,MOTEL,전남 화순군 화순읍 광덕리 147-1번지,35.0554194,126.9873929,122463.0
2,퀸무인텔,MOTEL,전남 화순군 도곡면 원화리 610번지,35.0286303,126.9053558,25977.0
5,젠무인텔,MOTEL,전남 화순군 도곡면 천암리 825번지,35.0195869,126.9060642,75457.0
3,융프라우무인자동화텔,MOTEL,전남 화순군 도곡면 천암리 787번지,35.029883,126.9030755,58139.0
7,애니텔3 모텔,MOTEL,전남 화순군 도곡면 원화리 602번지,35.0296774,126.9058946,137307.0
3,애니텔2 모텔,MOTEL,전남 화순군 도곡면 원화리 602-1번지,35.0295274,126.9057835,58139.0
8,쉴모텔,MOTEL,전남 화순군 도곡면 원화리 594번지,35.0297941,126.9065474,81642.0
4,샵모텔,MOTEL,전남 화순군 도곡면 원화리 584번지,35.0307329,126.9060557,49480.0
9,밀모텔,MOTEL,전남 화순군 도곡면 원화리 601번지,35.0294052,126.9063057,34636.0
4,뉴욕파크모텔,MOTEL,전남 화순군 도곡면 원화리 607번지,35.0297941,126.9054086,77931.0
2,그린파크모텔사우나,MOTEL,전남 화순군 화순읍 광덕리 174-1번지,35.0567526,126.9897066,43295.0
6,그리스모텔,MOTEL,전남 화순군 화순읍 삼천리 633-5번지,35.0597772,126.9818461,59376.0
5,고야여관,MOTEL,전남 화순군 한천면 모산리 808번지,34.9712288,126.9655233,60613.0
8,견우와 직녀,MOTEL,전남 화순군 도곡면 천암리 776-1번지,35.0341158,126.9009089,37110.0
5,미송호텔,MOTEL,전남 화순군 도곡면 천암리 824번지,35.0230726,126.904592,145966.0
2,도곡가족스파랜드,CONDO,전남 화순군 도곡면 온천1길 45번지,35.0293496,126.9028671,97723.0
12,매정 들꽃민박,HOSTEL,전남 해남군 삼산면 매정리 869-3,34.5208135,126.6100408,63087.0
11,우수영유스호스텔,HOSTEL,전라남도 해남군 문내면 학동리 1030-1번지,34.5777446,126.3107554,141018.0
8,흥부민박,PENSION,전남 해남군 삼산면 구림리 617-9번지,34.509148,126.6059606,115041.0
11,함박골큰기와집,HOSTEL,전남 해남군 북평면 오산리 1016-2,34.4165085,126.6335033,32162.0
4,찬일민박횟집,PENSION,전남 해남군 송지면 통호리 151-7번지,34.3207161,126.5815779,112567.0
12,제일민박,PENSION,전남 해남군 송지면 통호리 151-16번지(사구미해수용장),34.32113,126.5801336,106382.0
12,바다향기,PENSION,전라남도 해남군 송지면 통호리 151-9번지,34.3214216,126.579503,24740.0
11,용일민박,PENSION,전남 해남군 송지면 송호리 956-1번지,34.3172996,126.5209192,108856.0
6,예촌,PENSION,전라남도 해남군 송지면 송호리 1220-7번지,34.3058342,126.5160003,96486.0
12,스카이펜션,MOTEL,전남 해남군 해남읍 연동리 719번지,34.5483604,126.6056327,81642.0
6,솔밭민박,PENSION,전남 해남군 화산면 평호리 430번지,34.4349836,126.4847994,40821.0
2,소리재,PENSION,전라남도 해남군 송지면 송호리 881-8번지,34.3198354,126.5158836,137307.0
2,설아다원,PENSION,전남 해남군 북일면 흥촌리 1256-3번지,34.4682251,126.6594812,112567.0
7,땅끝하우스,PENSION,전남 해남군 송지면 송호리 1166-2번지,34.2989378,126.5269272,101434.0
8,노루목,PENSION,전남 해남군 송지면 소죽리 764-4번지,34.3502376,126.521844,59376.0
1,남촌농원,PENSION,전라남도 해남군 옥천면 송산리 596번지,34.5572974,126.6477455,86590.0
2,남쪽나라민박,PENSION,전남 해남군 삼산면 신흥리 268번지,34.5388476,126.6110683,96486.0
2,땅끝방갈로 펜션,PENSION,전라남도  해남군 송지면 송호리 산9,34.5389327,126.4066411,138544.0
10,하얏트모텔,MOTEL,전라남도 해남군 해남읍 평동리 89번지,34.5692135,126.597947,79168.0
7,피아노모텔,MOTEL,전라남도 해남군 해남읍 해리 291번지,34.5665445,126.605963,124937.0
7,티파니모텔,MOTEL,전라남도 해남군 해남읍 해리 380번지,34.5678887,126.6072323,54428.0
10,태산모텔,MOTEL,전라남도 해남군 해남읍 연동리 719번지,34.5483048,126.6055021,129885.0
6,첼로모텔,MOTEL,전라남도 해남군 해남읍 해리  452-1,34.5718439,126.6065462,72983.0
10,조선비치모텔,MOTEL,전라남도 해남군 해남읍 고도리 408-14번지,34.5668583,126.594664,138544.0
8,워커힐모텔,MOTEL,전라남도 해남군 해남읍 해리 380-3번지,34.5677304,126.6070407,119989.0
5,사파이어모텔,MOTEL,전라남도 해남군 해남읍 해리 165-2번지,34.5713995,126.6152067,113804.0
11,발리모텔,MOTEL,전라남도 해남군 문내면 선두리 562번지,34.5884573,126.3134356,38347.0
10,바닷가모텔,MOTEL,전라남도 해남군 송지면 소죽리 763-2번지,34.3511431,126.5204441,24740.0
4,목화장모텔,MOTEL,전라남도 해남군 해남읍 고도리 165-5번지,34.5656778,126.6016717,129885.0
1,땅끝모텔,MOTEL,전라남도 해남군 송지면 송호리 1207번지,34.3005237,126.5275994,129885.0
11,땅끝 비치모텔,MOTEL,전라남도 해남군 송지면 송호리 1173번지,34.2982212,126.5275244,136070.0
10,두륜각여관,MOTEL,전라남도 해남군 삼산면 구림리 8-1번지,34.4751602,126.6215095,54428.0
6,동일온천장여관,MOTEL,전라남도 해남군 삼산면 구림리 28-9번지,34.5016517,126.6121323,40821.0
3,남국장파크모텔,MOTEL,전라남도 해남군 삼산면 구림리 산 8-1번지,34.480243,126.6141712,38347.0
2,궁전모텔,MOTEL,전라남도 해남군 해남읍 고도리 173-6번지,34.5669416,126.6018578,71746.0
2,해남땅끝호텔,HOTEL,전남 해남군 송지면 송호리 1227-1번지,34.306137,126.5232636,80405.0
7,두륜산온천가족호텔,BNB,전남 해남군 삼산면 구림리 138-8,34.4965884,126.6236008,95249.0
12,오두 황토이야기(유준영),PENSION,전남 함평군 해보면 대각리 541번지,35.1649771,126.5448448,90301.0
12,오두 황토와 들꽃세상 한옥(이병철),HOSTEL,전남 함평군 해보면 대각리 575-5,35.1627052,126.5451198,87827.0
8,오두 나비골 꽃잠한옥(이상행),PENSION,전남 함평군 해보면 대각리 579-1번지,35.1624107,126.5450337,34636.0
7,상모 희소문 민박(홍순자),PENSION,전남 함평군 해보면 상곡리 656번지,35.1597974,126.5940432,91538.0
9,상모 풍경소리 (윤득중),PENSION,전남 함평군 해보면 상곡리 243-1번지,35.1604584,126.595682,59376.0
10,상모 외갓집 가세 (유효희),PENSION,전남 함평군 해보면 상곡리,35.1583947,126.5898686,143492.0
9,상모 소풍가 민박(심재옥),PENSION,전남 함평군 해보면 상곡리 199번지 (상모노인회관앞),35.1608001,126.5991317,132359.0
10,상모 들풀 민박,PENSION,전남 함평군 해보면 상곡리 234번지,35.1607945,126.5957958,90301.0
2,황토와 들꽃세상,BNB,전남 함평군 해보면 대각리 538-1,35.1719481,126.5452808,106382.0
1,예가펜션,PENSION,전남 함평군 해보면 대각리 541번지,35.1648438,126.5448031,144729.0
1,기쁨이 가득한 곳,PENSION,전남 함평군 함평읍 석성리 520-4번지,35.0863966,126.4472594,38347.0
9,황토 한옥민박,PENSION,전남 함평군 함평읍 석성리 524-5번지,35.0864299,126.4427098,51954.0
12,천지관광농원,PENSION,전남 함평군 해보면 금덕리 672-6번지,35.1915716,126.5939069,49480.0
1,주포민박,PENSION,전남 함평군 함평읍 석성리 331-12번지,35.0892936,126.462022,132359.0
9,예가민박,PENSION,전남 함평군 대동면 강운리 455-2번지,35.0907799,126.5523308,27214.0
8,영화황토민박,PENSION,전남 함평군 해보면 상곡리 653번지,35.1599363,126.5943821,123700.0
9,어촌민박,PENSION,전남 함평군 함평읍 석성리 560-29번지,35.0849856,126.440285,70509.0
5,아차동 민박,PENSION,전남 함평군 대동면 덕산리 586번지,35.0816058,126.5228973,101434.0
6,돌머리해안민박,PENSION,전남 함평군 함평읍 석성리 560-37번지,35.0847801,126.4427876,92775.0
7,돌머리예쁜집,PENSION,전남 함평군 함평읍 석성리 559-3번지,35.0841191,126.4439097,33399.0
9,돌머리서해민박,PENSION,전남 함평군 함평읍 석성리 560-25번지,35.0852939,126.4433562,50717.0
11,힐탑모텔,MOTEL,전남 함평군 해보면 금덕리 568-11번지,35.1856555,126.5906294,24740.0
8,보은모텔,MOTEL,전남 함평군 학교면 사거리 657-1번지,35.0280286,126.5363687,119989.0
6,국제모텔,MOTEL,전남 함평군 엄다면 송로리 205-1번지,35.0158605,126.519073,131122.0
5,골드마우스 하우스,BNB,전남 진도군 고군면 원포리 50-2,34.4817723,126.3773196,141018.0
10,진도군청소년수련관,HOSTEL,전남 진도군 고군면 금계리 153-1,34.4360495,126.3542608,25977.0
12,팽목민박,PENSION,전남 진도군 임회면 연동리 1221-4번지,34.3752276,126.1431046,85353.0
5,진도미술관동심,PENSION,전남 진도군 군내면 분토리 216-1번지,34.5050831,126.2773699,138544.0
5,주지도민박,PENSION,전남 진도군 지산면 가치리 10번지,34.4218197,126.1543839,35873.0
11,사계절민박,PENSION,전남 진도군 지산면 가학리 113-4번지,34.4452252,126.1109041,30925.0
7,굿모닝 하우스,PENSION,전남 진도군 지산면 가학리 20-3번지,34.4473611,126.1163704,106382.0
2,필모텔,MOTEL,전남 진도군 진도읍 남동리 507-5번지,34.4815524,126.2634878,137307.0
4,프린스모텔,MOTEL,전남 진도군 진도읍 남동리 745-5번지,34.4814663,126.2623963,75457.0
1,태평모텔,MOTEL,전남 진도군 진도읍 남동리 486-1번지,34.4809192,126.2655265,145966.0
7,진도관광모텔,MOTEL,전남 진도군 군내면 녹진리 3-2번지,34.5708259,126.2972844,51954.0
8,보은모텔,MOTEL,전남 진도군 진도읍 남동리 528번지,34.48313,126.2637684,127411.0
11,별천지 모텔,MOTEL,전남 진도군 군내면 월가리 315-3번지,34.4881934,126.2838166,56902.0
4,미도장,MOTEL,전남 진도군 임회면 석교리 257번지,34.4100295,126.1916057,75457.0
5,우산 행복나눔터(문재옥),PENSION,전남 장흥군 장평면 우산리 635-1번지,34.8141822,126.9201172,103908.0
9,우산 해찬솔한옥(이예학),PENSION,전남 장흥군 장평면 우산리 721번지,34.8242977,126.9249723,118752.0
11,우산 미르네민박(맹보균),PENSION,전남 장흥군 장평면 우산리 539번지,34.8160625,126.9200839,24740.0
10,우산 덕정여사 민박(이여금),PENSION,전남 장흥군 장평면 우산리 747-18번지,34.8094272,126.9240058,29688.0
10,희망나루펜션,PENSION,전남 장흥군 안양면 사촌리 650-34번지,34.6341576,127.0192182,43295.0
9,해오름펜션,BNB,전남 장흥군 안양면 모령리 48-3,34.6382936,126.9589318,128648.0
10,스파리조트 안단테,MOTEL,전남 장흥군 안양면 수문리 8번지,34.638244,127.0427189,27214.0
11,팽나무집,PENSION,전남 장흥군 장흥읍 평화리 96번지,34.6646961,126.925149,89064.0
9,천관마루,PENSION,전남 장흥군 관산읍 옥당리 713번지,34.5577025,126.9348011,75457.0
9,제암민박,PENSION,전남 장흥군 장동면 배산리 514-2번지,34.7517812,127.0002548,129885.0
6,정남진회타운,PENSION,전남 장흥군 안양면 수문리 149-2,34.6329696,127.03132,61850.0
6,정남진민박,PENSION,전남 장흥군 용산면 상발리 102번지 남포부락,34.6103271,126.9927234,79168.0
4,이상도민박,PENSION,전남 장흥군 유치면 봉덕리 156번지,34.8175094,126.8898504,54428.0
2,어부손씨민박,PENSION,전남 장흥군 대덕읍 신리 1131-1번지,34.4468505,126.8504619,113804.0
8,별장민박,PENSION,전남 장흥군 안양면 수문리 53-1번지,34.636797,127.0378082,53191.0
2,대나무집,PENSION,전남 장흥군 장흥읍 평화리 85,34.6643155,126.9162492,82879.0
10,해동여관,MOTEL,전남 장흥군 장흥읍 기양리 74-1번지,34.8161909,126.4630016,119989.0
2,한솔모텔,MOTEL,전남 장흥군 장흥읍 건산리 478-23번지,34.6794,126.912874,96486.0
5,피아노모텔,MOTEL,전남 장흥군 장흥읍 건산리 737-7번지,34.6784723,126.9069943,27214.0
2,태화장모텔,MOTEL,전남 장흥군 장흥읍 건산리 722-12번지,34.679375,126.9076026,91538.0
9,탐진각 콘도모텔,HOSTEL,전남 장흥군 장흥읍 건산리 735-25,34.6792416,126.906861,87827.0
2,청풍모텔,MOTEL,전남 장흥군 장흥읍 건산리 737번지,34.6787612,126.9067527,54428.0
7,리버스모텔,MOTEL,전남 장흥군 장흥읍 건산리 741-1번지,34.6785723,126.9058139,128648.0
8,로얄여관,HOSTEL,전남 장흥군 관산읍 옥당리 484-6,34.5623326,126.9374953,63087.0
6,그랜드파크모텔,MOTEL,전남 장흥군 장흥읍 건산리 735-2번지,34.6786167,126.9074638,94012.0
11,가든장,MOTEL,전남 장흥군 장흥읍 건산리 478-1번지,34.6792666,126.912735,126174.0
10,진송관광호텔,HOTEL,전남 장흥군 장흥읍 건산리 743-1번지,34.6777279,126.9061305,45769.0
10,가인정 민박,PENSION,전남 장성군 북하면 약수리 68-1,35.4347124,126.8776079,43295.0
4,스카이청소년수련원,HOSTEL,전남 장성군 북이면 오월리 114번지,34.8161909,126.4630016,49480.0
4,하늘아래첫집,PENSION,전남 장성군 서삼면 추암리 638,35.352407,126.7322519,121226.0
9,테마민박,PENSION,전남 장성군 북일면 문암리 683번지,35.3951994,126.7333931,121226.0
1,오복,PENSION,전남 장성군 북이면 수성리 488번지,35.3962932,126.8295097,50717.0
8,숲속민박,PENSION,전남 장성군 북하면 약수리 54-3,35.4357511,126.8767969,54428.0
11,수성황토방민박,PENSION,전남 장성군 북이면 수성리 282번지,35.391517,126.8329037,80405.0
6,백양산민박,PENSION,전남 장성군 북하면 약수리 78번지,35.432146,126.8864537,121226.0
10,백련동,PENSION,전남 장성군 서삼면 추암리 663번지,35.3577314,126.7276912,48243.0
6,방장산 쉼터,PENSION,전남 장성군 북이면 죽청리 552-5,35.4423664,126.7543465,75457.0
2,방장산 민박,PENSION,전남 장성군 북이면 죽청리 556-1,35.4403722,126.7552493,117515.0
11,모암민박,PENSION,전남 장성군 서삼면 모암리 355,35.3782513,126.746281,42058.0
2,대화관광농원민박,PENSION,전남 장성군 삼계면 화산리 451-1,35.2875915,126.6216066,25977.0
8,대지사슴목장집,PENSION,전남 장성군 서삼면 추암리 124번지,35.3475492,126.7395402,71746.0
7,나들민박,PENSION,전남 장성군 북하면 약수리 92,35.4345735,126.882926,145966.0
6,J모텔,MOTEL,전남 장성군 장성읍 기산리 478-24번지,35.3053458,126.7813868,33399.0
6,황룡모텔,MOTEL,전남 장성군 장성읍 기산리 214-2번지,35.3056208,126.7747569,105145.0
8,한양호텔,HAPPYHOTEL,전남 장성군 장성읍 영천리 1484-17번지,35.3054014,126.7862364,50717.0
9,하와이모텔,MOTEL,전남 장성군 장성읍 야은리 291-21번지,35.3442861,126.8172111,91538.0
4,풍진호텔,HAPPYHOTEL,전남 장성군 장성읍 야은리 433-3번지,35.3345594,126.8117867,66798.0
4,진흥각호텔,MOTEL,전남 장성군 장성읍 유탕리 1388-8,35.3219247,126.8013988,123700.0
11,조선비치호텔,HAPPYHOTEL,전남 장성군 장성읍 영천리 1476-23번지,35.3058069,126.7823451,115041.0
11,신신장 여관,HOSTEL,전남 장성군 북이면 사거리 587-76,35.4310901,126.8092668,75457.0
8,수석호텔,MOTEL,전남 장성군 장성읍 장안리 385번지,35.321619,126.7790342,122463.0
3,부광모텔,MOTEL,전남 장성군 장성읍 용강리 91-6번지,35.3504909,126.8177805,66798.0
9,백양산장,MOTEL,전남 장성군 북하면 약수리 231번지,35.4269798,126.8805932,134833.0
4,대호장 호텔,MOTEL,전남 장성군 삼계면 주산리 626-39번지,35.2507792,126.6714719,124937.0
1,뉴나포리호텔,HAPPYHOTEL,전남 장성군 삼계면 주산리 475-1번지,35.24811,126.6731384,63087.0
7,그린하우스모텔,MOTEL,전남 장성군 북하면 중평리 299번지,35.4124121,126.8859491,71746.0
11,백양관광호텔,HOTEL,전남 장성군 북하면 약수리 333-3번지,35.4111066,126.8811106,65561.0
2,은혜가족호텔,HOTEL,전남 장성군 북하면 약수리 211번지,35.4273826,126.8772802,116278.0
3,보길도 황토한옥펜션,PENSION,전남 완도군 보길면 예송리 459-1번지,34.1466464,126.5554562,63087.0
8,현대장민박,PENSION,전남 완도군 소안면 비자리 1224-1번지,34.326947,126.8042057,69272.0
4,하늘정원펜션,BNB,전남 완도군 완도읍 군내리 565-5,34.3084544,126.756235,105145.0
4,하늘정원민박(완도하늘정원펜션),PENSION,전남 완도군 완도읍 군내리 565-3번지,34.3084461,126.7556934,74220.0
5,에덴펜션,BNB,전남 완도군 신지면 대곡리,34.3477393,126.8371888,54428.0
3,세연정민박,PENSION,전남 완도군 보길면 부황리 204-3번지,34.1616309,126.5543007,134833.0
8,바다풍경펜션,PENSION,전남 완도군 약산면 해동리 925-2번지,34.3713538,126.9360131,75457.0
6,등나무펜션,BNB,전남 완도군 신지면 신리 815-11,34.3270137,126.8037918,68035.0
7,동이트는집,PENSION,전남 완도군 보길면 여항리 759번지,34.1690468,126.56763,44532.0
9,고산산장,PENSION,전남 완도군 보길면 예송리 259번지,34.1419193,126.562039,123700.0
4,크로바모텔,MOTEL,전남 완도군 노화읍 이포리 892-2번지,34.17591,126.5731379,64324.0
1,제우스모텔,MOTEL,전남 완도군 완도읍 군내리 1258-11번지,34.3193449,126.7565011,113804.0
6,장보고모텔,MOTEL,전남 완도군 완도읍 가용리 1014-3번지,34.3252136,126.756584,59376.0
4,우성모텔,MOTEL,전남 완도군 완도읍 군내리 1237-13번지,34.3189893,126.7464164,72983.0
6,아로마모텔,MOTEL,전남 완도군 완도읍 가용리 1021-5번지,34.330912,126.7478939,65561.0
